time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001000,2.9015,-1.3219,-1.0878,3.369
0.007000,3.0217,-0.9931,-1.5374,3.533
0.015000,3.6309,-0.5102,-1.2450,3.872
0.033000,3.8233,-0.1807,-0.7019,3.891
0.035000,3.5707,-0.3033,-0.1725,3.588
0.052000,3.8964,-0.5370,-0.2691,3.942
0.054000,2.9126,-0.4853,0.3058,2.969
0.067000,2.5490,-0.3707,0.2449,2.587
0.068000,2.5490,-0.3707,0.2449,2.587
0.073000,2.7044,-0.5893,-0.0820,2.769
0.086000,2.8195,-0.2542,-0.4011,2.859
0.094000,3.1799,0.3569,-1.1696,3.407
0.115000,3.3031,0.7925,-1.9699,3.927
0.117000,3.1430,0.9621,-2.6808,4.242
0.123000,2.8614,1.1287,-2.0891,3.718
0.144000,2.1405,0.6821,0.5694,2.318
0.146000,2.1405,0.6821,0.5694,2.318
0.147000,2.9892,0.1698,-0.5313,3.041
0.157000,2.4101,-1.7093,0.5049,2.998
0.164000,3.1775,-1.1822,2.2973,4.095
0.174000,3.5920,-2.3384,3.7223,5.677
0.186000,2.5547,-3.9887,2.8141,5.510
0.192000,1.8283,-2.2266,3.0209,4.175
0.214000,1.4099,-1.0022,2.4931,3.034
0.215000,1.4099,-1.0022,2.4931,3.034
0.216000,0.4851,-1.3120,-0.3133,1.433
0.225000,-1.2592,-1.1492,-3.2211,3.644
0.234000,-1.0068,-0.8059,-4.0252,4.227
0.244000,0.8775,-1.4795,-4.6914,4.997
0.260000,1.0168,-2.2668,-3.2866,4.120
0.262000,1.9631,-2.8154,-0.9256,3.555
0.279000,2.4531,-3.1343,0.3834,3.999
0.284000,2.5957,-3.7856,1.1282,4.727
0.295000,2.6163,-4.1196,1.2436,5.036
0.304000,2.4052,-4.0379,0.5427,4.731
0.319000,1.9145,-3.8424,-0.2877,4.303
0.324000,2.2315,-3.1719,-1.7988,4.275
0.339000,1.8517,-2.8337,-3.1859,4.649
0.360000,2.0760,-2.7065,-4.0795,5.318
0.362000,1.7821,-3.1556,-4.5242,5.797
0.367000,1.2707,-3.9033,-4.2123,5.882
0.375000,0.5941,-4.5033,-4.0437,6.081
0.385000,0.4685,-5.1470,-3.8542,6.447
0.397000,0.4372,-6.1539,-3.0567,6.885
0.402000,0.4745,-6.2756,-3.7169,7.309
0.419000,0.0417,-6.6963,-4.1895,7.899
0.430000,0.3368,-6.6056,-5.2126,8.421
0.435000,1.3721,-6.3858,-5.6101,8.610
0.448000,2.3844,-6.1939,-5.3104,8.500
0.457000,3.2702,-6.4479,-4.5939,8.566
0.467000,3.5129,-7.1521,-3.4300,8.675
0.474000,4.1894,-8.5811,-2.4841,9.867
0.487000,3.7821,-9.7318,-1.2775,10.519
0.494000,3.4061,-10.4548,-0.4854,11.006
0.508000,2.9874,-10.4983,-0.4111,10.923
0.514000,3.3533,-10.4905,-0.8456,11.046
0.526000,4.3867,-10.1193,-1.5721,11.141
0.534000,5.7468,-9.2167,-2.5701,11.161
0.550000,7.2423,-7.8590,-2.4609,10.967
0.570000,9.3582,-7.0065,-2.5034,11.956
0.577000,11.3386,-6.1059,-1.8654,13.013
0.579000,12.9092,-4.9027,-1.0783,13.851
0.585000,13.3848,-4.8534,-0.8461,14.263
0.595000,14.8603,-2.3649,-0.0970,15.048
0.607000,13.2593,-3.1394,-1.0245,13.664
0.617000,11.7561,-3.7653,-1.4731,12.432
0.624000,9.6062,-4.3919,-1.3626,10.650
0.638000,9.6868,-3.7314,-0.8336,10.414
0.640000,9.6868,-3.7314,-0.8336,10.414
0.644000,11.4541,-2.2584,0.4603,11.684
0.665000,13.0945,-0.8897,1.9773,13.273
0.667000,15.3630,1.9179,4.4467,16.108
0.698000,14.4431,2.0661,4.4709,15.260
0.700000,13.1405,1.9087,4.3704,13.979
0.702000,12.0185,1.7658,4.0199,12.795
0.705000,10.9842,1.5925,3.5353,11.648
0.715000,9.8096,1.5489,2.9404,10.357
0.736000,8.6698,1.4778,2.0405,9.028
0.738000,7.5267,1.6028,1.2655,7.799
0.753000,6.0876,1.3962,0.3334,6.255
0.761000,4.7274,2.2235,1.2428,5.370
0.764000,3.5055,2.3813,1.0806,4.373
0.778000,2.1956,2.7588,1.6662,3.900
0.779000,2.1956,2.7588,1.6662,3.900
0.784000,0.9134,3.2564,2.1185,3.991
0.796000,-0.2500,3.5240,2.5765,4.373
0.805000,-1.2569,4.0782,3.0036,5.219
0.815000,-0.7462,4.8216,3.1742,5.821
0.840000,-0.9464,5.9487,2.5095,6.525
0.842000,-1.5299,6.5392,1.2151,6.825
0.848000,-2.2989,6.4112,0.2657,6.816
0.849000,-2.2989,6.4112,0.2657,6.816
0.854000,-3.1607,6.1250,0.5399,6.914
0.866000,-3.5999,5.7765,1.1819,6.908
0.874000,-3.9447,5.7273,0.9561,7.020
0.888000,-3.8503,5.9238,1.3900,7.201
0.893000,-3.5103,6.1845,1.6664,7.304
0.908000,-3.0335,6.1873,2.0216,7.181
0.915000,-2.2887,6.1539,2.6919,7.096
0.925000,-1.6785,5.8282,2.9771,6.756
0.936000,-0.2546,4.6197,2.8073,5.412
0.949000,0.1491,3.4989,2.4368,4.266
0.989000,1.0833,2.2559,2.0919,3.262
0.992000,2.0409,1.2902,2.3072,3.340
0.993000,3.1903,-0.3245,2.6077,4.133
0.995000,4.6795,-1.7861,2.7453,5.712
0.997000,5.9321,-3.0558,2.8217,7.245
1.007000,7.1247,-3.7224,2.5719,8.440
1.014000,8.4902,-4.1612,1.9914,9.663
1.026000,10.2319,-4.7801,2.0221,11.473
1.037000,12.3344,-5.4828,3.8083,14.025
1.049000,13.7933,-7.2421,4.7048,16.274
1.078000,13.7643,-8.9275,5.8611,17.421
1.080000,12.9729,-9.5945,5.4924,17.045
1.082000,12.8109,-9.7115,5.0657,16.855
1.086000,12.4248,-8.3256,5.0418,15.783
