time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.1942,0.8166,-1.3837,1.618
0.009000,0.4923,1.0614,-0.6769,1.352
0.015000,0.3380,0.7221,-0.3979,0.891
0.030000,0.0266,0.2844,-0.3396,0.444
0.076000,-0.0557,0.0332,-0.5786,0.582
0.077000,0.1810,-0.0475,-0.9198,0.939
0.078000,0.0856,0.1099,-1.2004,1.208
0.079000,0.1261,0.4659,-1.5413,1.615
0.080000,0.2854,0.7412,-2.0267,2.177
0.094000,0.3771,0.6499,-2.3111,2.430
0.097000,0.5339,0.6505,-2.3242,2.472
0.115000,0.3120,0.4900,-2.4741,2.541
0.118000,0.1906,0.3846,-2.6989,2.733
0.127000,0.2821,0.2774,-2.6007,2.631
0.170000,0.5882,0.2518,-2.2658,2.354
0.172000,0.6963,0.3058,-2.0880,2.222
0.173000,0.8362,0.2895,-2.2449,2.413
0.174000,0.5873,-0.1785,-2.8794,2.944
0.179000,0.3799,-0.5085,-2.9898,3.056
0.189000,0.4903,-0.3065,-2.6883,2.750
0.198000,0.7434,-0.1470,-2.4715,2.585
0.208000,0.6702,-0.2199,-2.2867,2.393
0.217000,0.5260,-0.4314,-2.2262,2.328
0.230000,0.1329,-0.6969,-1.9615,2.086
0.235000,0.3019,-0.6924,-2.0230,2.159
0.251000,0.2403,-0.8148,-2.1935,2.352
0.253000,0.2403,-0.8148,-2.1935,2.352
0.275000,0.2541,-0.7374,-2.3521,2.478
0.276000,0.4801,-0.8132,-2.3125,2.498
0.277000,-0.2925,-1.1774,-1.6870,2.078
0.290000,-0.4675,-1.2599,-1.8773,2.309
0.295000,-0.0579,-0.9219,-2.3775,2.551
0.312000,0.0397,-0.9042,-2.5556,2.711
0.317000,0.2038,-0.8259,-1.7873,1.979
0.330000,0.2459,-1.1106,-0.6497,1.310
0.367000,0.3796,-1.2561,0.4134,1.376
0.369000,1.1535,-0.7735,1.3149,1.913
0.370000,1.4525,-0.3415,1.5393,2.144
0.371000,1.0101,-0.4682,1.2789,1.696
0.375000,0.4858,-0.7187,0.7625,1.155
0.391000,-1.7717,-0.7815,-0.1183,1.940
0.392000,-1.7717,-0.7815,-0.1183,1.940
0.396000,-0.6783,-1.1310,-0.4197,1.384
0.412000,-1.0208,-1.3947,-0.7866,1.899
0.418000,-0.9706,-1.0546,-0.7709,1.627
0.428000,-0.9320,-0.8020,-0.3580,1.281
0.468000,-0.7524,-0.9745,-0.1250,1.237
0.469000,-0.4623,-0.9574,-0.4377,1.150
0.470000,-0.6239,-1.3367,-0.7582,1.659
0.472000,-0.6239,-1.3367,-0.7582,1.659
0.473000,-1.2036,-1.2725,0.4942,1.820
0.479000,-0.9936,-1.3903,-0.0283,1.709
0.487000,-2.6661,-2.1031,-0.8265,3.495
0.501000,-3.1915,-3.1459,-1.6137,4.763
0.514000,-3.4821,-3.6866,-2.5134,5.660
0.522000,-3.9389,-3.7415,-2.1909,5.858
0.528000,-3.5387,-3.9434,-1.7925,5.593
0.562000,-2.4884,-2.3122,-1.9227,3.903
0.563000,-1.0883,-2.5713,-0.6922,2.877
0.564000,-0.5585,-2.4087,0.6410,2.554
0.571000,-0.5139,-2.0638,1.6634,2.700
0.575000,-0.6639,-2.9336,1.9807,3.601
0.590000,-1.0440,-3.4103,2.4864,4.348
0.598000,-1.5680,-3.5639,1.4424,4.152
0.618000,-1.5879,-4.4572,0.3423,4.744
0.621000,-1.6492,-4.0276,-0.1456,4.355
0.661000,-0.7585,-3.5267,-1.0133,3.747
0.662000,0.0046,-3.0276,-1.1815,3.250
0.663000,0.8112,-2.1265,-0.6481,2.366
0.665000,1.6390,-1.9746,-0.4880,2.612
0.670000,1.8549,-1.6431,-0.3278,2.500
0.678000,1.9860,-2.3176,-0.6399,3.119
0.690000,2.4453,-3.0871,-0.5382,3.975
0.699000,3.1219,-3.5791,-0.2810,4.758
0.709000,4.1672,-3.3937,-0.6394,5.412
0.718000,5.2058,-3.6809,0.2956,6.383
0.730000,6.4355,-2.6353,0.8827,7.010
0.738000,7.3804,-2.1954,1.2756,7.805
0.777000,7.4959,-1.4046,1.9262,7.866
0.779000,7.5562,-1.0657,2.2785,7.964
0.780000,7.4232,-0.6783,2.3730,7.823
0.781000,7.1128,-0.4558,2.1046,7.432
0.790000,6.7442,-0.2244,1.6466,6.946
0.796000,6.3810,-0.5095,1.0547,6.488
0.814000,6.3082,-0.2901,0.7998,6.365
0.818000,6.5811,-0.3445,1.2254,6.703
0.857000,5.2339,-1.8216,1.0512,5.641
0.859000,5.2205,-0.4299,0.5700,5.269
0.860000,6.6226,0.5888,0.0930,6.649
0.861000,6.1463,1.6264,-0.8861,6.419
0.870000,7.1329,2.9526,1.5161,7.867
0.876000,6.6609,4.8107,1.9896,8.454
0.891000,6.3066,4.8157,1.1381,8.016
0.893000,6.3066,4.8157,1.1381,8.016
0.897000,5.2943,5.6158,1.0008,7.783
0.917000,4.3904,5.8672,0.7036,7.362
0.919000,3.9428,6.0668,0.5877,7.259
0.963000,3.2607,6.1635,0.4509,6.987
0.964000,2.7823,6.5050,0.1746,7.077
0.966000,2.2965,6.6468,-0.2712,7.038
0.967000,1.7616,6.2852,-0.7722,6.573
0.968000,1.7616,6.2852,-0.7722,6.573
0.969000,1.1914,5.9918,-1.0034,6.191
0.979000,0.7841,5.4323,-1.1687,5.612
0.988000,0.4825,4.8604,-1.3284,5.062
0.998000,0.3129,4.2482,-1.2960,4.452
1.014000,0.2347,3.7428,-1.3150,3.974
1.016000,0.2871,3.3009,-1.2414,3.538
1.055000,0.3263,2.7745,-1.0361,2.980
1.058000,0.3263,2.7745,-1.0361,2.980
1.059000,0.4843,2.3342,-0.9036,2.549
1.060000,0.9240,1.8691,-0.7063,2.201
1.061000,1.3569,1.5077,-0.4473,2.077
1.072000,1.5985,1.0304,-0.1132,1.905
1.076000,1.9517,0.6800,-0.1187,2.070
1.091000,2.1871,0.0514,-0.0237,2.188
1.098000,2.2056,-0.8666,0.1174,2.373
1.115000,2.0920,-1.2920,0.2095,2.468
1.119000,2.1320,-1.6955,0.1893,2.731
1.159000,2.1924,-2.1021,0.1827,3.043
1.160000,2.2005,-2.3922,0.0511,3.251
