time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.0494,-0.6191,1.0273,1.200
0.007000,0.2692,-0.7523,1.7465,1.921
0.021000,0.1444,-0.7739,2.2471,2.381
0.023000,0.2664,-0.5633,2.0165,2.111
0.087000,0.2250,-0.1386,1.1689,1.198
0.088000,0.2250,-0.1386,1.1689,1.198
0.090000,0.0717,0.2265,-0.1083,0.261
0.091000,-0.2665,0.5140,-1.8113,1.902
0.092000,-0.2749,0.5700,-3.1848,3.247
0.093000,0.0029,0.3444,-3.5140,3.531
0.096000,-0.3920,-0.1271,-3.8841,3.906
0.097000,-0.0784,-0.3105,-3.3191,3.334
0.109000,-1.1184,-0.6875,-2.1209,2.494
0.111000,-1.1184,-0.6875,-2.1209,2.494
0.117000,-1.4004,-1.7567,-1.7245,2.832
0.126000,-1.7812,-2.5850,-1.7280,3.583
0.138000,-1.3878,-3.0444,-1.9451,3.870
0.157000,-0.9487,-2.6292,-1.8739,3.365
0.159000,-0.7188,-2.0083,-2.1429,3.024
0.164000,0.3322,-0.9089,-2.6461,2.818
0.206000,1.3345,-0.0065,-3.1420,3.414
0.208000,0.8919,-0.6156,-3.5425,3.705
0.210000,0.1058,-1.3785,-3.6451,3.898
0.212000,-0.6036,-2.1087,-3.3863,4.035
0.223000,-1.1397,-2.7699,-3.2523,4.421
0.230000,-1.8761,-3.2327,-3.1859,4.911
0.292000,-2.0986,-3.6355,-3.7287,5.615
0.293000,-2.6381,-3.9568,-3.4499,5.875
0.295000,-2.6381,-3.9568,-3.4499,5.875
0.296000,-2.7953,-3.5728,-4.4367,6.345
0.298000,-2.4999,-4.1252,-5.8034,7.546
0.300000,-2.6271,-4.4457,-5.8856,7.830
0.301000,-2.0631,-4.5101,-4.8349,6.926
0.303000,-1.6296,-4.3341,-2.8787,5.452
0.305000,-0.4786,-4.3093,-1.6189,4.628
0.325000,-1.0695,-4.4238,-0.3746,4.567
0.326000,-1.4093,-5.0033,0.7495,5.252
0.338000,-1.9584,-5.6156,0.4387,5.963
0.385000,-2.2937,-6.3300,-0.4209,6.746
0.387000,-2.2959,-6.5715,-1.3606,7.093
0.388000,-1.5930,-6.1521,-1.6355,6.562
0.390000,0.2556,-5.6542,-2.1355,6.049
0.392000,1.9843,-4.5054,-0.7831,4.985
0.404000,3.8983,-3.7462,0.8505,5.473
0.407000,6.3334,-2.8763,2.8968,7.535
0.460000,8.0481,-2.1155,5.1831,9.804
0.462000,8.9249,-1.3635,6.1989,10.952
0.463000,9.3120,-0.5151,6.2430,11.223
0.465000,9.4441,0.2932,5.5062,10.936
0.466000,7.8998,0.1975,3.4009,8.603
0.473000,6.9389,0.0155,1.6910,7.142
0.475000,6.9389,0.0155,1.6910,7.142
0.476000,6.8361,0.3742,0.5969,6.872
0.487000,6.6973,1.0612,-0.6016,6.808
0.504000,6.8459,1.6551,-1.7808,7.265
0.506000,6.4619,1.4056,-3.6438,7.550
0.518000,6.4468,3.2090,-3.7125,8.102
0.524000,6.6782,3.4315,-3.5677,8.313
0.565000,6.0450,2.3829,-3.4971,7.379
0.567000,6.0450,2.3829,-3.4971,7.379
0.568000,6.2776,2.7934,-2.7386,7.397
0.569000,6.2828,2.8315,-2.4478,7.313
0.571000,5.3411,2.0648,-1.7516,5.988
0.576000,4.1462,2.1739,-0.4524,4.703
0.589000,3.7191,2.3250,-0.2796,4.395
0.594000,3.7257,2.7825,0.7898,4.717
0.610000,4.0389,3.7064,1.1733,5.606
0.611000,4.0389,3.7064,1.1733,5.606
0.686000,5.2264,4.6019,1.2270,7.071
0.687000,6.0896,5.0877,0.2263,7.938
0.689000,6.0534,4.5483,-0.4715,7.586
0.690000,5.5900,3.5736,-1.1726,6.737
0.691000,5.4828,2.7960,-1.5767,6.353
0.693000,5.8554,2.5495,-1.3510,6.528
0.694000,6.8818,2.7675,-0.5388,7.437
0.695000,8.0417,2.6906,0.1492,8.481
0.699000,8.9172,2.7254,0.8704,9.365
0.706000,9.2386,2.7322,1.2387,9.713
0.722000,7.4938,3.7888,0.9237,8.448
0.729000,5.9084,3.9814,0.3772,7.135
0.814000,4.1195,4.2219,-0.0877,5.899
0.817000,2.0711,4.0095,-0.1136,4.514
0.819000,2.0711,4.0095,-0.1136,4.514
0.820000,0.4662,3.9929,-0.1709,4.024
0.823000,-0.9206,4.0784,-0.0726,4.182
0.824000,-1.3690,4.2624,-0.0991,4.478
0.827000,-1.6015,4.2833,-0.2579,4.580
0.829000,-1.7632,4.6802,-0.3651,5.015
0.831000,-1.8437,4.8263,-0.6674,5.209
0.836000,-1.9284,5.0742,-1.1473,5.548
0.838000,-2.2509,4.9623,-1.3161,5.606
0.840000,-2.7806,4.6831,-1.0403,5.545
0.867000,-3.3812,4.2598,-0.4360,5.456
0.871000,-3.7072,3.8740,0.4799,5.383
0.873000,-3.6173,3.3659,1.3728,5.128
0.876000,-3.7593,3.2391,2.5079,5.560
0.950000,-3.6554,2.6098,2.7843,5.284
0.952000,-3.3210,2.3643,2.9391,5.026
0.954000,-3.0270,2.0198,3.0032,4.718
0.957000,-2.7799,1.6606,3.1248,4.500
0.959000,-2.1459,0.7437,2.7185,3.542
0.960000,-2.1459,0.7437,2.7185,3.542
0.961000,-1.5675,0.1354,2.9892,3.378
0.962000,-0.7669,-0.7783,3.0189,3.211
0.967000,0.4586,-1.3533,2.7874,3.132
0.968000,2.2962,-1.7621,2.3335,3.718
0.982000,5.9698,-2.2447,2.2445,6.761
0.986000,7.3907,-2.6843,2.4147,8.225
1.041000,8.4721,-3.2170,3.0761,9.570
1.043000,9.6806,-4.3739,3.4878,11.181
1.045000,11.5487,-6.1571,3.8991,13.656
1.047000,11.9652,-7.6182,3.7783,14.679
1.049000,11.2649,-8.2300,3.1491,14.302
1.050000,11.2649,-8.2300,3.1491,14.302
1.051000,10.6207,-8.2196,1.6810,13.535
