time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,0.3651,1.3991,-3.1671,3.482
0.004000,0.3720,0.9741,-2.5196,2.727
0.018000,0.3069,0.6324,-1.8139,1.945
0.036000,0.2251,0.4102,-1.1781,1.268
0.037000,0.1459,0.1705,-0.5507,0.595
0.047000,0.0854,-0.0189,-0.0996,0.133
0.057000,0.4438,-0.0279,-0.4362,0.623
0.068000,0.3668,-0.4705,-0.4142,0.726
0.075000,-0.1248,-0.7897,-0.4932,0.939
0.094000,-1.3710,-1.1619,-1.5473,2.372
0.096000,-2.0072,0.1670,-1.6542,2.606
0.108000,-2.3096,-0.0155,-1.2826,2.642
0.117000,-2.5184,-1.4568,-3.2585,4.368
0.126000,-2.0709,-0.6405,-2.1710,3.068
0.135000,-1.7374,0.4411,0.5955,1.889
0.148000,-1.8299,0.3652,0.7990,2.030
0.154000,-1.6861,0.0491,-0.7909,1.863
0.169000,-1.9716,-0.2807,-1.1634,2.306
0.170000,-1.9716,-0.2807,-1.1634,2.306
0.179000,-2.6266,0.0176,-0.7955,2.744
0.187000,-2.3103,0.0383,-0.4577,2.356
0.196000,-1.2976,-0.0276,-0.0975,1.302
0.209000,-0.7998,0.1600,0.1101,0.823
0.218000,-0.9282,0.4367,0.5141,1.147
0.227000,-0.8454,0.5235,0.3947,1.070
0.241000,-1.0062,0.3078,0.2457,1.081
0.242000,-1.0062,0.3078,0.2457,1.081
0.245000,-1.4552,0.4491,-0.2697,1.547
0.263000,-1.3367,0.7219,-0.6767,1.663
0.266000,-1.1360,0.9728,-0.6722,1.640
0.282000,-0.8217,1.2659,-1.4235,2.075
0.294000,-0.6702,1.4236,-1.7357,2.343
0.295000,-0.6301,1.4491,-2.2336,2.736
0.310000,-0.5952,0.9440,-2.2153,2.480
0.311000,-0.5952,0.9440,-2.2153,2.480
0.315000,-0.8627,0.4881,-2.0652,2.291
0.327000,-1.6000,-1.0091,-1.8756,2.664
0.337000,-0.8531,-0.4595,-1.0974,1.464
0.348000,-0.7036,0.4561,-0.2994,0.890
0.359000,-1.1655,0.2613,-0.3850,1.255
0.369000,-1.0914,-0.1304,-0.9879,1.478
0.386000,-1.4133,-0.1278,-1.5354,2.091
0.388000,-1.4399,-0.0010,-2.2497,2.671
0.397000,-1.3374,0.1777,-2.8629,3.165
0.405000,-1.4389,0.0658,-3.3036,3.604
0.419000,-2.0445,-0.6211,-3.8790,4.429
0.437000,-2.3306,-1.4172,-4.8930,5.602
0.443000,-2.6434,-2.4539,-4.7802,5.988
0.448000,-2.1382,-3.0275,-3.5500,5.132
0.459000,-2.2195,-3.2640,-5.3950,6.685
0.466000,-2.8268,-3.4438,-6.2038,7.638
0.477000,-2.9836,-3.6111,-6.2177,7.785
0.486000,-2.6404,-4.2714,-6.6235,8.312
0.498000,-2.8913,-4.9535,-6.1350,8.399
0.504000,-2.2688,-5.1267,-6.3359,8.460
0.519000,-1.1742,-6.4107,-5.5652,8.570
0.531000,-0.5805,-6.9480,-4.6056,8.356
0.536000,-0.4956,-7.5415,-3.5370,8.344
0.547000,-0.2347,-7.8692,-3.1578,8.482
0.556000,0.2595,-8.0740,-2.8345,8.561
0.568000,0.9891,-7.7267,-2.5112,8.184
0.577000,2.7183,-7.3399,-3.0687,8.407
0.588000,3.9397,-6.2699,-2.1301,7.705
0.596000,5.2962,-5.5027,-1.2334,7.736
0.609000,6.1243,-4.7964,-0.3354,7.786
0.616000,6.7060,-4.5488,0.4819,8.118
0.627000,6.7023,-4.3944,0.7459,8.049
0.636000,7.0043,-4.3181,0.9131,8.279
0.649000,6.6888,-4.0132,0.9009,7.852
0.657000,6.1852,-3.6491,0.1185,7.182
0.667000,6.1899,-2.6424,-0.6510,6.762
0.676000,7.2686,-1.3471,-1.1188,7.477
0.687000,8.4077,0.3264,-1.2339,8.504
0.700000,9.2245,2.1645,-1.0406,9.532
0.704000,10.0605,3.2985,-1.1695,10.652
0.719000,11.1252,5.1040,-0.9805,12.279
0.729000,11.4754,6.0027,-1.0438,12.993
0.741000,11.4040,6.5744,-1.2818,13.226
0.743000,11.4040,6.5744,-1.2818,13.226
0.747000,11.1497,6.7846,-2.2109,13.238
0.760000,10.7464,6.6124,-3.5242,13.101
