time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.4477,1.8784,-4.7034,5.084
0.005000,0.4477,1.8784,-4.7034,5.084
0.007000,-0.2778,1.5034,-3.0831,3.441
0.013000,-0.2700,0.9802,-2.3215,2.534
0.021000,1.6954,0.5545,-2.9724,3.467
0.031000,1.5569,0.7489,-1.4890,2.281
0.046000,2.2980,1.3875,-1.7835,3.223
0.049000,2.4186,1.7110,-1.6132,3.373
0.066000,1.5964,0.6736,-1.9694,2.623
0.072000,1.5964,0.6736,-1.9694,2.623
0.073000,0.6568,0.9351,0.0767,1.145
0.082000,-0.5241,1.2704,0.8815,1.633
0.092000,-1.7998,0.8090,0.5390,2.046
0.101000,-2.2763,0.8649,-0.2619,2.449
0.113000,-1.9878,0.6067,-1.8017,2.751
0.119000,-0.7251,0.2941,-3.3243,3.415
0.134000,0.2780,0.1017,-4.0076,4.018
0.136000,0.2780,0.1017,-4.0076,4.018
0.153000,0.6159,0.4785,-3.3359,3.426
0.157000,0.3698,0.7891,-2.8224,2.954
0.160000,0.1958,0.6799,-2.7795,2.868
0.176000,-0.3601,0.4058,-2.7721,2.825
0.179000,-0.7986,-0.6681,-4.5198,4.638
0.195000,-0.2752,0.7094,0.0122,0.761
0.201000,0.6180,1.7297,-0.6464,1.947
0.213000,0.9738,0.4262,-1.9836,2.250
0.222000,1.0149,0.6061,-3.2752,3.482
0.230000,0.6734,1.3618,-2.9378,3.307
0.245000,-0.1400,1.0965,-3.1014,3.293
0.249000,0.1734,1.2039,-3.5384,3.742
0.263000,0.4810,1.3212,-3.0051,3.318
0.271000,1.0278,1.0986,-2.4550,2.879
0.282000,0.7496,0.7520,-1.9981,2.263
0.294000,0.0662,0.2665,-1.3663,1.394
0.304000,-0.7572,-0.2224,-1.4520,1.653
0.311000,-0.6642,0.1789,-1.3936,1.554
0.324000,-0.2603,0.7811,-0.2792,0.869
0.329000,0.3798,0.5803,-0.0027,0.694
0.344000,0.0123,0.3278,0.5173,0.613
0.351000,-0.1114,0.3028,0.7898,0.853
0.361000,-0.5003,0.2523,1.2243,1.346
0.372000,-0.8733,0.0643,0.8931,1.251
0.382000,-1.5947,-0.2426,0.7943,1.798
0.394000,-2.7395,-0.5369,0.8159,2.908
0.399000,-3.7224,-1.0963,0.4333,3.905
0.414000,-4.8544,-1.6201,0.2365,5.123
0.421000,-5.4965,-1.9095,-0.0314,5.819
0.432000,-5.3978,-1.7374,-0.0183,5.671
0.448000,-5.4636,-2.0525,-0.6839,5.876
