time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.007000,3.7539,0.5644,0.3047,3.808
0.008000,3.2858,-0.2285,0.5658,3.342
0.014000,2.7615,-0.7677,0.7162,2.954
0.022000,2.2750,-0.9202,0.6485,2.538
0.049000,2.0976,-0.8287,0.5754,2.328
0.051000,2.2037,-0.5032,0.4251,2.300
0.076000,2.0666,-0.2633,0.1335,2.088
0.078000,1.8982,-0.0289,-0.1828,1.907
0.079000,1.8432,-0.0449,-0.7173,1.978
0.083000,1.6137,-0.1824,-1.1604,1.996
0.095000,1.2685,-0.1580,-1.4235,1.913
0.102000,1.2202,-0.0384,-1.5191,1.949
0.113000,1.4729,-0.0985,-1.6239,2.195
0.135000,1.5763,0.1253,-1.6550,2.289
0.137000,1.8898,0.5204,-1.6886,2.587
0.145000,2.0807,0.5836,-1.6019,2.690
0.153000,2.1626,0.6030,-1.6362,2.778
0.177000,2.1708,0.5851,-1.7603,2.855
0.179000,2.3024,0.6521,-2.6215,3.549
0.186000,2.5157,0.6398,-2.9525,3.931
0.194000,2.5756,0.6130,-3.3038,4.234
0.205000,2.3833,0.3143,-3.4045,4.168
0.211000,2.5082,0.1599,-3.1467,4.027
0.238000,2.4442,-0.0697,-2.5801,3.555
0.240000,2.4442,-0.0697,-2.5801,3.555
0.241000,2.4566,-0.1778,-2.0487,3.204
0.246000,2.2532,-0.4293,-1.8629,2.955
0.253000,2.1318,-0.5711,-1.8257,2.864
0.284000,1.8222,-0.5815,-2.0480,2.802
0.285000,2.0714,-0.3262,-2.6267,3.361
0.287000,1.8394,-0.7485,-3.4855,4.012
0.293000,1.8349,-1.0251,-3.8087,4.350
0.303000,1.7489,-1.1778,-3.5902,4.164
0.319000,1.7022,-1.2746,-3.4349,4.040
0.322000,1.8675,-1.2502,-3.5366,4.190
0.332000,1.7770,-1.2767,-3.5951,4.209
0.359000,1.1487,-1.7631,-3.9717,4.495
0.361000,0.5531,-2.4206,-4.6898,5.307
0.363000,0.0275,-3.0483,-5.3413,6.150
