time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,3.5383,2.1901,-0.7234,4.224
0.012000,3.4772,2.0230,-0.4042,4.043
0.020000,3.2902,1.9858,-0.3982,3.864
0.033000,3.3071,1.9338,-0.6682,3.889
0.038000,3.1236,1.9716,-0.8539,3.791
0.054000,2.5877,1.8416,-0.9105,3.304
0.055000,2.5877,1.8416,-0.9105,3.304
0.066000,2.3838,1.6165,-1.1584,3.104
0.071000,2.2262,1.3403,-1.3982,2.951
0.079000,2.0668,1.1968,-1.6514,2.904
0.100000,1.9392,1.1882,-1.7755,2.885
0.102000,1.8925,1.1550,-1.8828,2.909
0.113000,1.8303,0.9859,-2.1254,2.973
0.120000,1.7186,0.7101,-2.3026,2.960
0.131000,1.7821,0.7648,-2.3985,3.084
0.149000,1.9684,0.8504,-2.6234,3.388
0.151000,2.1018,1.0332,-2.8710,3.705
0.161000,2.2948,1.0892,-2.5959,3.632
0.173000,2.8176,0.9445,-1.9783,3.570
0.187000,3.3580,1.0463,-2.2648,4.183
0.193000,2.4700,0.9919,-1.7989,3.213
0.201000,2.2849,1.2039,-1.7621,3.126
0.213000,2.4775,1.1807,-2.1179,3.467
0.221000,2.6263,0.9225,-2.5670,3.787
0.232000,2.5173,0.8218,-2.6455,3.743
0.243000,2.0002,0.7515,-2.4160,3.225
0.248000,2.0320,0.5988,-2.4324,3.226
0.263000,1.8145,0.2858,-2.5733,3.162
0.271000,1.5663,-0.0987,-2.5085,2.959
0.285000,1.6957,-0.1610,-2.1248,2.723
0.293000,1.3712,-0.5401,-2.3572,2.780
0.301000,1.1275,-0.5823,-2.5003,2.804
0.315000,0.7587,-0.7067,-3.0972,3.266
0.323000,0.9078,-1.0813,-3.8630,4.113
0.331000,0.0756,-1.3427,-3.2910,3.555
0.341000,-0.3006,-1.6261,-3.2234,3.623
0.351000,-0.1346,-2.1041,-3.9862,4.509
0.368000,-0.3129,-2.3341,-4.6059,5.173
0.371000,-0.1094,-2.1940,-5.0822,5.537
0.384000,-0.1147,-2.1378,-4.7688,5.227
0.389000,0.1591,-1.8363,-4.8659,5.203
0.404000,-0.0719,-2.0007,-4.3406,4.780
0.412000,0.2787,-2.1437,-2.4270,3.250
0.421000,0.0011,-2.9007,-1.6117,3.318
0.432000,-0.7777,-3.0701,-1.2430,3.402
0.441000,0.2095,-0.7441,-0.2169,0.803
0.450000,0.3548,-1.2988,0.7792,1.556
