time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,3.2634,-0.5687,-3.4148,4.758
0.006000,3.0017,-0.8257,-2.9204,4.269
0.019000,3.2131,-1.5805,-2.8166,4.556
0.031000,3.6554,-2.0329,-3.0909,5.201
0.057000,3.9579,-2.0585,-2.9474,5.347
0.062000,4.0386,-1.8212,-3.0415,5.374
0.065000,4.5131,-1.5879,-2.7316,5.509
0.068000,4.7225,-1.3178,-2.8156,5.654
0.172000,4.7991,-1.6769,-2.7355,5.773
0.184000,5.1850,-2.4313,-2.7001,6.331
0.187000,5.0801,-3.3372,-1.9197,6.374
0.188000,5.0801,-3.3372,-1.9197,6.374
0.190000,4.9720,-4.2206,-0.8230,6.574
0.192000,4.8650,-5.0696,0.5113,7.045
0.193000,4.7803,-5.7715,1.4810,7.639
0.196000,4.6483,-5.7788,2.0326,7.690
0.198000,5.1793,-4.6696,1.4646,7.126
0.201000,6.0759,-3.1129,-0.0935,6.828
0.203000,7.1535,-2.3105,-1.7291,7.714
0.205000,8.2090,-1.8662,-2.3783,8.748
0.207000,7.5534,-1.1059,-1.8427,7.853
0.208000,8.1370,-1.5475,-0.3541,8.290
0.210000,8.4229,-2.2917,2.1479,8.989
0.262000,8.1568,-2.4551,4.0809,9.445
0.263000,8.2042,-3.0781,4.9708,10.074
0.266000,7.3922,-3.4698,4.9256,9.537
0.268000,7.3922,-3.4698,4.9256,9.537
0.270000,6.7187,-2.4312,4.7055,8.555
0.271000,6.7115,-2.3439,4.0771,8.195
0.273000,5.9968,-2.2863,4.3531,7.755
0.276000,5.6273,-2.5025,4.0285,7.359
0.288000,5.1598,-2.7019,2.7939,6.460
0.292000,4.2921,-2.9867,1.2632,5.379
0.322000,3.2569,-3.4312,-1.1442,4.867
0.325000,3.2569,-3.4312,-1.1442,4.867
0.326000,2.3754,-3.9041,-3.3867,5.688
0.383000,1.5335,-4.5721,-5.2663,7.141
0.385000,0.5452,-5.6043,-6.7812,8.814
0.387000,0.0103,-6.6865,-7.2585,9.869
0.388000,-0.4683,-7.8134,-7.0573,10.539
0.391000,-0.6066,-8.8040,-7.2264,11.406
0.392000,-1.1253,-9.3242,-7.4318,11.977
0.393000,-1.1253,-9.3242,-7.4318,11.977
0.396000,-1.7013,-9.6159,-7.7334,12.457
0.398000,-2.0116,-10.0076,-7.5420,12.692
0.409000,-2.1984,-10.1280,-6.0686,12.010
0.419000,-2.8428,-10.5541,-5.3792,12.182
0.422000,-3.1056,-10.2751,-5.7508,12.178
0.476000,-3.3117,-9.8771,-3.5832,11.017
0.481000,-2.9850,-9.6566,-2.8220,10.494
0.482000,-2.6386,-9.6191,-1.7694,10.130
0.486000,-2.2078,-9.1321,-0.5074,9.409
0.487000,-1.6903,-8.8702,0.3080,9.035
0.489000,-0.9438,-8.3541,0.7442,8.440
0.528000,-0.0059,-7.4933,1.5056,7.643
0.531000,1.0493,-7.5094,1.7986,7.793
0.533000,2.6824,-7.3444,1.7931,8.022
0.535000,3.5809,-7.1731,0.8738,8.065
0.537000,4.6201,-6.2922,-0.2634,7.811
0.546000,5.1202,-5.1369,-1.7540,7.462
0.561000,5.7842,-4.0493,-3.0648,7.697
0.625000,6.4994,-2.5485,-3.5199,7.818
0.627000,6.7636,-1.9473,-2.9929,7.648
0.628000,7.2849,-0.7487,-2.0641,7.609
0.631000,7.4875,-0.3573,-1.2657,7.602
0.632000,7.6263,-0.2984,-0.3813,7.642
0.633000,7.4951,-0.4088,0.4427,7.519
0.635000,7.2922,-0.6063,1.0223,7.388
0.638000,7.7405,-0.4507,1.3714,7.874
0.643000,7.8626,-0.5386,1.6481,8.051
0.657000,7.9548,0.0778,1.4254,8.082
0.680000,8.3573,0.8517,1.1275,8.476
0.682000,8.4525,1.6956,0.8230,8.660
0.686000,8.5032,2.3879,0.5118,8.847
0.695000,8.5597,2.9598,0.4895,9.070
0.753000,8.6618,3.4159,0.9093,9.355
0.754000,9.1371,3.6369,1.3877,9.932
0.757000,9.5521,3.2679,1.7628,10.248
0.758000,9.8610,2.7680,1.8749,10.412
0.759000,9.8610,2.7680,1.8749,10.412
0.761000,10.0561,2.4373,1.9075,10.522
0.762000,10.3939,2.1405,1.8023,10.764
0.766000,10.8071,1.6023,1.2608,10.998
0.775000,10.9405,1.2783,0.8752,11.050
0.791000,10.0025,0.7260,0.3996,10.037
0.801000,9.2217,0.7617,0.6560,9.276
0.841000,7.9838,1.1703,0.9000,8.119
0.843000,7.9838,1.1703,0.9000,8.119
0.844000,6.8906,1.6621,1.2364,7.195
0.845000,5.8366,1.8735,0.7717,6.178
0.847000,5.0459,1.8011,-0.2681,5.364
0.849000,4.4528,1.5004,-1.2238,4.856
0.853000,3.9472,1.1729,-1.9474,4.555
0.868000,3.3935,0.6376,-2.2874,4.142
0.875000,3.0812,0.0130,-2.0631,3.708
0.890000,2.8171,-0.3490,-1.5068,3.214
0.896000,2.5536,-0.6402,-0.6846,2.720
0.955000,2.1012,-0.8864,0.0908,2.282
0.956000,1.6862,-1.0044,0.8974,2.158
0.957000,1.5461,-1.0507,1.6960,2.524
0.958000,1.4157,-0.8246,2.0935,2.658
0.959000,0.5292,-0.9002,1.6514,1.954
0.961000,-0.4531,-0.8201,0.8985,1.298
0.967000,-1.1966,-0.7589,0.2635,1.441
0.976000,-1.9442,-0.7111,-0.1474,2.075
1.010000,-2.4551,-0.4626,-0.2945,2.516
1.011000,-2.8771,-0.2673,-0.3048,2.905
1.013000,-3.1249,0.1105,-0.3359,3.145
1.048000,-3.2676,0.2046,-0.2293,3.282
1.050000,-3.2676,0.2046,-0.2293,3.282
1.051000,-3.4169,0.0259,-0.3006,3.430
1.052000,-3.2354,-0.2884,0.2160,3.255
1.054000,-3.2471,-0.3783,0.3136,3.284
1.058000,-3.1638,-0.6743,0.8830,3.353
1.063000,-2.9975,-1.3601,1.6662,3.689
1.078000,-2.8298,-1.7547,2.2361,4.011
1.090000,-2.4898,-2.0178,2.7759,4.240
1.099000,-2.2334,-2.3763,3.2738,4.621
1.146000,-1.9749,-2.5902,3.8861,5.071
1.148000,-1.6969,-2.6852,4.3317,5.372
1.149000,-1.5324,-2.7798,4.4734,5.485
1.151000,-1.5704,-2.9063,4.4492,5.541
1.155000,-1.5677,-2.8372,4.2137,5.316
1.158000,-1.3923,-2.8727,4.2086,5.282
1.168000,-1.0982,-2.8658,4.1819,5.187
1.179000,-0.7852,-2.9534,4.2659,5.248
1.220000,-0.4742,-3.2455,4.2616,5.378
1.222000,-0.1190,-3.5465,4.4059,5.657
1.223000,0.2139,-4.0630,4.4635,6.040
1.224000,0.5849,-4.5111,4.4289,6.349
1.228000,0.7628,-5.1455,4.6145,6.954
1.236000,0.6900,-5.4385,4.8330,7.308
1.245000,0.5786,-5.3814,5.1029,7.439
1.256000,0.6230,-5.1457,5.4354,7.511
1.266000,0.7820,-4.9311,5.6112,7.511
1.276000,1.0709,-4.8363,5.7321,7.576
1.329000,1.1869,-4.7742,5.5656,7.428
1.331000,1.3491,-4.8328,5.1458,7.187
1.333000,1.0572,-5.0317,4.5188,6.845
1.335000,1.0572,-5.0317,4.5188,6.845
1.336000,1.0031,-5.6045,3.7879,6.839
1.337000,1.0769,-6.0571,3.3501,7.005
1.343000,0.4206,-6.3804,3.5049,7.292
1.345000,-0.1394,-5.8988,3.7800,7.007
1.358000,-0.4482,-5.1376,4.1471,6.618
1.363000,-0.4932,-4.0406,4.5264,6.088
1.379000,-0.2841,-2.7290,4.5596,5.321
1.381000,-0.2841,-2.7290,4.5596,5.321
1.427000,-0.1812,-1.8302,4.2467,4.628
1.429000,-0.0222,-1.1662,3.7565,3.933
1.430000,-0.0455,-0.8697,3.1427,3.261
1.431000,0.1005,-0.7233,2.5757,2.677
1.433000,0.2892,-0.5322,1.9691,2.060
1.438000,0.4634,-0.4452,1.0146,1.201
1.446000,0.8143,-0.1651,0.3030,0.884
1.458000,1.0869,0.3105,-0.2380,1.155
1.467000,1.0831,0.8190,-0.5256,1.456
1.545000,1.0746,1.3093,-0.5506,1.781
1.547000,0.8619,1.9711,-0.3182,2.175
1.548000,0.4944,2.6015,0.0861,2.649
1.549000,-0.0026,2.9091,0.5086,2.953
1.550000,-0.3509,3.2177,0.9376,3.370
1.551000,-0.3509,3.2177,0.9376,3.370
1.552000,-0.6801,3.3921,1.3241,3.704
1.553000,-0.8288,3.4581,1.6996,3.941
1.554000,-0.9315,3.4856,1.7134,3.994
1.556000,-0.9146,3.4408,1.6866,3.940
1.576000,-0.6675,3.4920,1.3837,3.815
1.578000,-0.4824,3.4485,1.3224,3.725
1.627000,0.1117,3.5998,1.2742,3.820
1.629000,0.1117,3.5998,1.2742,3.820
1.629000,0.6359,3.4952,0.9988,3.690
1.631000,1.6684,3.5943,0.0229,3.963
1.632000,2.1389,3.7579,-0.3526,4.338
1.633000,2.7759,3.5899,-0.2309,4.544
1.634000,2.7759,3.5899,-0.2309,4.544
1.635000,3.1906,3.1804,0.0413,4.505
1.648000,3.6840,2.6492,0.5696,4.573
1.659000,4.0537,2.0205,1.4434,4.754
1.666000,4.3081,1.5283,2.3070,5.120
1.734000,4.4702,1.2766,3.0120,5.539
1.735000,4.5781,1.4310,3.4126,5.887
1.737000,4.6191,1.8509,3.5437,6.109
1.738000,4.8144,2.4549,3.4642,6.419
1.739000,4.7708,2.9240,3.1217,6.407
1.740000,4.7720,3.0933,2.6677,6.281
1.741000,4.7773,3.0180,2.3091,6.104
1.745000,5.0478,2.9193,2.0428,6.179
1.758000,5.4675,2.7429,1.7166,6.353
1.766000,5.8656,2.6099,1.3603,6.563
1.778000,6.2501,2.4983,1.1658,6.831
1.784000,6.8088,2.5214,1.1799,7.356
1.866000,7.5234,2.7021,1.5758,8.148
1.868000,8.1841,2.5673,2.0665,8.823
1.870000,8.7470,2.1620,2.5602,9.367
1.871000,8.8507,1.6276,3.1260,9.527
1.873000,9.0187,0.9900,3.6675,9.786
1.874000,9.1942,0.0436,4.0954,10.065
1.875000,9.3583,-0.8392,4.3199,10.341
1.876000,9.1990,-1.4931,4.1348,10.195
1.877000,8.2797,-1.6180,3.8288,9.265
1.900000,7.5489,-0.8404,3.8637,8.522
1.902000,6.7012,0.1166,3.8250,7.717
1.950000,6.1899,0.9806,3.6943,7.275
1.952000,5.9838,1.4253,3.1486,6.910
1.955000,6.2613,1.5379,2.5830,6.946
1.957000,6.2132,1.4071,2.1147,6.712
1.959000,6.1616,1.1958,1.7280,6.510
1.961000,6.0569,0.7666,1.3560,6.254
1.967000,5.5857,0.4880,1.2616,5.747
1.977000,5.0347,0.1920,1.5035,5.258
2.035000,4.4542,0.0390,2.0081,4.886
2.038000,3.6899,-0.3031,2.6048,4.527
2.039000,2.9336,-0.5443,3.0924,4.297
2.040000,1.9326,-0.9782,3.4778,4.097
2.041000,1.9326,-0.9782,3.4778,4.097
2.043000,0.9505,-1.1294,3.7213,4.003
2.045000,0.0133,-1.0546,3.7865,3.931
2.046000,-0.7162,-0.8632,3.6335,3.803
2.058000,-1.2452,-0.4458,3.4290,3.675
2.069000,-1.7792,-0.0813,3.3010,3.751
2.074000,-2.1520,0.4057,3.1963,3.874
2.100000,-2.4178,0.7736,3.1895,4.076
2.102000,-2.4178,0.7736,3.1895,4.076
2.103000,-2.6038,1.0826,3.1618,4.237
2.161000,-2.7175,1.2926,3.1080,4.326
2.163000,-2.8801,1.3733,3.1507,4.484
2.164000,-3.0042,1.2951,3.1681,4.554
2.165000,-3.1321,1.0064,3.2461,4.622
2.166000,-3.3920,0.4204,3.2202,4.696
2.168000,-3.3044,0.1161,3.3117,4.680
2.169000,-3.3044,0.1161,3.3117,4.680
2.170000,-3.1942,-0.1993,3.4020,4.671
2.178000,-2.9081,-0.4292,3.4368,4.523
2.187000,-2.5358,-0.6619,3.5215,4.390
2.196000,-2.1383,-0.9624,3.6484,4.337
2.267000,-1.6589,-1.2702,3.8996,4.424
2.269000,-1.1707,-1.4694,4.1557,4.561
2.271000,-0.5226,-1.5308,4.6883,4.959
2.272000,-0.5226,-1.5308,4.6883,4.959
2.273000,-0.1028,-1.5581,5.1602,5.391
2.274000,0.3661,-1.4484,5.4388,5.640
2.275000,0.7393,-1.4858,5.5485,5.791
2.277000,1.1277,-1.4381,5.4994,5.795
2.278000,1.4420,-1.5606,5.3925,5.796
2.298000,1.7450,-1.6837,5.1634,5.704
2.299000,1.7450,-1.6837,5.1634,5.704
2.301000,2.0259,-2.1467,5.0445,5.845
2.361000,2.0301,-2.7258,4.9097,5.971
2.363000,1.8599,-3.2490,4.7897,6.079
2.364000,1.6277,-3.5654,4.8762,6.256
2.365000,1.4940,-3.7732,4.9925,6.434
2.366000,1.6414,-3.8083,5.0159,6.508
2.368000,2.2044,-4.0475,5.0194,6.814
2.377000,2.5271,-4.0896,4.7877,6.785
2.378000,2.8618,-4.1160,4.3320,6.626
2.388000,3.1830,-4.1589,4.0042,6.593
2.401000,3.4304,-4.3427,3.8966,6.768
2.408000,3.3453,-4.3430,3.8004,6.671
2.420000,2.9849,-3.6468,4.1087,6.252
2.457000,2.7623,-3.1857,4.3471,6.056
2.458000,2.6263,-2.2791,4.3885,5.599
2.459000,2.4676,-1.2864,4.1569,5.002
2.462000,2.2805,-0.5514,3.6977,4.379
2.468000,2.1705,-0.1569,3.2940,3.948
2.486000,2.1106,0.1173,3.0212,3.687
2.488000,2.0774,0.2624,2.7650,3.468
2.499000,2.3970,0.8779,2.1471,3.336
2.504000,2.7051,1.4227,1.4622,3.388
2.562000,3.1376,2.1677,0.4578,3.841
2.564000,3.1376,2.1677,0.4578,3.841
2.565000,3.4439,2.9449,-0.5722,4.567
2.566000,3.4279,3.5012,-1.3218,5.075
2.567000,3.0729,3.7790,-1.8306,5.203
2.568000,2.6509,3.9349,-1.6963,5.039
2.569000,1.9458,4.0081,-1.1621,4.604
2.582000,1.3393,4.0420,-0.1234,4.260
2.583000,1.3393,4.0420,-0.1234,4.260
2.586000,0.8138,4.1762,0.7469,4.320
